Cluster,Direction,Target,Source,Value
5,RNA -> Niche,CA2,KRT14,0.5290427766684984
5,RNA -> Niche,CA2,KRT17,0.2450039403082857
5,RNA -> Niche,CA2,MUCL1,0.6836358399062142
5,RNA -> Niche,CA2,NEK10,0.239643580363411
5,RNA -> Niche,CA2,NIBAN3,0.3146582688828242
5,RNA -> Niche,CA2,PEG10,0.2339746735846955
5,RNA -> Niche,CA2,PIGR,0.4891506156246511
5,RNA -> Niche,CA2,S100A2,0.06965669095519034
5,RNA -> Niche,CA2,S100P,0.2749888438890189
5,RNA -> Niche,CA2,SLC1A1,0.3400251513687104
5,RNA -> Niche,CA2,SLC30A8,0.26003032569911877
5,RNA -> Niche,CA2,STC2,0.2453511205051909
5,RNA -> Niche,CA2,TCN1,0.210012739435235
5,RNA -> Niche,CA2,TM4SF1,0.17509960611024225
5,RNA -> Niche,CA2,TNC,0.18358502481373923
5,RNA -> Niche,COL14A1,ACTG2,0.2535790540382254
5,RNA -> Niche,COL14A1,APOD,0.8288978863323824
5,RNA -> Niche,COL14A1,DTNA,0.32567883899159955
5,RNA -> Niche,COL14A1,ELOVL2,0.30253225401648565
5,RNA -> Niche,COL14A1,FSIP1,0.9199326814167165
5,RNA -> Niche,COL14A1,KRT14,0.5501946646830428
5,RNA -> Niche,COL14A1,KRT17,0.4938874082035879
5,RNA -> Niche,COL14A1,MUCL1,0.4075900915362692
5,RNA -> Niche,COL14A1,NEK10,0.5428144622073909
5,RNA -> Niche,COL14A1,NIBAN3,0.33753100452206647
5,RNA -> Niche,COL14A1,PEG10,0.606963196475846
5,RNA -> Niche,COL14A1,PIGR,0.28224611024228635
5,RNA -> Niche,COL14A1,S100A2,0.25243991333469784
5,RNA -> Niche,COL14A1,S100P,0.23706357578634196
5,RNA -> Niche,COL14A1,SLC1A1,0.4681065215076159
5,RNA -> Niche,COL14A1,SLC30A8,1.0
5,RNA -> Niche,COL14A1,STC2,0.29649069485745555
5,RNA -> Niche,COL14A1,TCN1,0.3543307649434985
5,RNA -> Niche,COL14A1,TM4SF1,0.46383623882676805
5,RNA -> Niche,COL14A1,TNC,0.5015071085883664
5,RNA -> Niche,DTNA,ACTG2,0.37640060151552684
5,RNA -> Niche,DTNA,APOD,0.6124028463433607
5,RNA -> Niche,DTNA,DTNA,0.6292813190597676
5,RNA -> Niche,DTNA,ELOVL2,0.3955417460587686
5,RNA -> Niche,DTNA,FSIP1,0.38864163224411713
5,RNA -> Niche,DTNA,KRT14,1.0000000000000002
5,RNA -> Niche,DTNA,KRT17,0.5063785490854353
5,RNA -> Niche,DTNA,MUCL1,0.42608069073552823
5,RNA -> Niche,DTNA,NEK10,0.38516387816148523
5,RNA -> Niche,DTNA,NIBAN3,0.3003645946150754
5,RNA -> Niche,DTNA,PEG10,0.3192251758778767
5,RNA -> Niche,DTNA,PIGR,0.5086070269591095
5,RNA -> Niche,DTNA,S100A2,0.1850214600730768
5,RNA -> Niche,DTNA,S100P,0.3873198823431723
5,RNA -> Niche,DTNA,SLC1A1,0.47460977329650333
5,RNA -> Niche,DTNA,SLC30A8,0.5927799356564593
5,RNA -> Niche,DTNA,STC2,0.23100360546657092
5,RNA -> Niche,DTNA,TCN1,0.9351657415307053
5,RNA -> Niche,DTNA,TM4SF1,0.38214980175333774
5,RNA -> Niche,DTNA,TNC,0.3100270356307773
5,RNA -> Niche,ELOVL2,ACTG2,0.14128934319937256
5,RNA -> Niche,ELOVL2,APOD,0.3431411256932015
5,RNA -> Niche,ELOVL2,DTNA,0.12866868446487284
5,RNA -> Niche,ELOVL2,ELOVL2,0.7535944994195379
5,RNA -> Niche,ELOVL2,FSIP1,0.2441709577587172
5,RNA -> Niche,ELOVL2,KRT14,0.3667430282773251
5,RNA -> Niche,ELOVL2,KRT17,0.21263635395928668
5,RNA -> Niche,ELOVL2,MUCL1,0.4728958843873659
5,RNA -> Niche,ELOVL2,NEK10,0.3180364713970872
5,RNA -> Niche,ELOVL2,NIBAN3,0.19477302272390135
5,RNA -> Niche,ELOVL2,PEG10,0.5303801349544294
5,RNA -> Niche,ELOVL2,PIGR,0.293815062653987
5,RNA -> Niche,ELOVL2,S100A2,0.08443894745520912
5,RNA -> Niche,ELOVL2,S100P,0.24409661736947247
5,RNA -> Niche,ELOVL2,SLC1A1,0.4403443508068393
5,RNA -> Niche,ELOVL2,SLC30A8,0.21707501893292264
5,RNA -> Niche,ELOVL2,STC2,0.33061217813148636
5,RNA -> Niche,ELOVL2,TCN1,0.22580798581494968
5,RNA -> Niche,ELOVL2,TM4SF1,0.2624265995162468
5,RNA -> Niche,ELOVL2,TNC,0.16504476472061533
5,RNA -> Niche,FBLN2,ACTG2,0.2226627855109336
5,RNA -> Niche,FBLN2,APOD,0.8384420271214289
5,RNA -> Niche,FBLN2,DTNA,0.2911465142751989
5,RNA -> Niche,FBLN2,ELOVL2,0.4204652409299794
5,RNA -> Niche,FBLN2,FSIP1,0.4136633669576923
5,RNA -> Niche,FBLN2,KRT14,0.9140944950396331
5,RNA -> Niche,FBLN2,KRT17,0.704737483190273
5,RNA -> Niche,FBLN2,MUCL1,0.41568082685419167
5,RNA -> Niche,FBLN2,NEK10,0.5011796292207443
5,RNA -> Niche,FBLN2,NIBAN3,0.6746181908117028
5,RNA -> Niche,FBLN2,PEG10,0.4570760648629196
5,RNA -> Niche,FBLN2,PIGR,0.41195359240757556
5,RNA -> Niche,FBLN2,S100A2,0.19348973243018544
5,RNA -> Niche,FBLN2,S100P,0.2687074831223791
5,RNA -> Niche,FBLN2,SLC1A1,0.5321558712519824
5,RNA -> Niche,FBLN2,SLC30A8,1.0000000000000002
5,RNA -> Niche,FBLN2,STC2,0.34906983051530516
5,RNA -> Niche,FBLN2,TCN1,0.39552737639965835
5,RNA -> Niche,FBLN2,TM4SF1,0.5067078906780715
5,RNA -> Niche,FBLN2,TNC,0.595067603092345
5,RNA -> Niche,HPGD,ACTG2,0.27676251561240306
5,RNA -> Niche,HPGD,APOD,0.5200494091065536
5,RNA -> Niche,HPGD,DTNA,0.5256703961031622
5,RNA -> Niche,HPGD,ELOVL2,0.2901292323340216
5,RNA -> Niche,HPGD,FSIP1,0.2872102986926075
5,RNA -> Niche,HPGD,KRT14,0.7399154478471693
5,RNA -> Niche,HPGD,KRT17,0.46881037061146336
5,RNA -> Niche,HPGD,MUCL1,0.38790063556666804
5,RNA -> Niche,HPGD,NEK10,0.2773802813908599
5,RNA -> Niche,HPGD,NIBAN3,0.285905452210275
5,RNA -> Niche,HPGD,PEG10,0.19800399142585912
5,RNA -> Niche,HPGD,PIGR,0.42393336362273093
5,RNA -> Niche,HPGD,S100A2,0.20797473524717042
5,RNA -> Niche,HPGD,S100P,0.23387328939783975
5,RNA -> Niche,HPGD,SLC1A1,0.345676132977343
5,RNA -> Niche,HPGD,SLC30A8,0.428253776366967
5,RNA -> Niche,HPGD,STC2,0.16014240678920433
5,RNA -> Niche,HPGD,TCN1,1.0000000000000002
5,RNA -> Niche,HPGD,TM4SF1,0.3452679956637738
5,RNA -> Niche,HPGD,TNC,0.24297617283455633
5,RNA -> Niche,KRT14,ACTG2,0.3108078916513491
5,RNA -> Niche,KRT14,APOD,0.6512893218698188
5,RNA -> Niche,KRT14,DTNA,0.2354133809229629
5,RNA -> Niche,KRT14,ELOVL2,0.2956152085953848
5,RNA -> Niche,KRT14,FSIP1,0.20554667245244923
5,RNA -> Niche,KRT14,KRT14,1.0
5,RNA -> Niche,KRT14,KRT17,0.5224750232978314
5,RNA -> Niche,KRT14,MUCL1,0.48785106798619915
5,RNA -> Niche,KRT14,NEK10,0.37406529083614076
5,RNA -> Niche,KRT14,NIBAN3,0.4306938040313242
5,RNA -> Niche,KRT14,PEG10,0.19868069881724357
5,RNA -> Niche,KRT14,PIGR,0.4968763865867853
5,RNA -> Niche,KRT14,S100A2,0.1374987827691806
5,RNA -> Niche,KRT14,S100P,0.2214446588055474
5,RNA -> Niche,KRT14,SLC1A1,0.3890354134860723
5,RNA -> Niche,KRT14,SLC30A8,0.4476271318199731
5,RNA -> Niche,KRT14,STC2,0.2824177801964744
5,RNA -> Niche,KRT14,TCN1,0.39557124166741353
5,RNA -> Niche,KRT14,TM4SF1,0.26349549331076916
5,RNA -> Niche,KRT14,TNC,0.24847729680215422
5,RNA -> Niche,KRT17,ACTG2,0.32860386331924846
5,RNA -> Niche,KRT17,APOD,0.6170825364287911
5,RNA -> Niche,KRT17,DTNA,0.260248802452381
5,RNA -> Niche,KRT17,ELOVL2,0.3163205861451348
5,RNA -> Niche,KRT17,FSIP1,0.21409549310002504
5,RNA -> Niche,KRT17,KRT14,1.0
5,RNA -> Niche,KRT17,KRT17,0.5982808476918849
5,RNA -> Niche,KRT17,MUCL1,0.43559680206645784
5,RNA -> Niche,KRT17,NEK10,0.39696391915438284
5,RNA -> Niche,KRT17,NIBAN3,0.4031454922656791
5,RNA -> Niche,KRT17,PEG10,0.19280891461455396
5,RNA -> Niche,KRT17,PIGR,0.5131805473911021
5,RNA -> Niche,KRT17,S100A2,0.169282571291039
5,RNA -> Niche,KRT17,S100P,0.21815462079438203
5,RNA -> Niche,KRT17,SLC1A1,0.3782391163861295
5,RNA -> Niche,KRT17,SLC30A8,0.5360730832315654
5,RNA -> Niche,KRT17,STC2,0.30338033306959544
5,RNA -> Niche,KRT17,TCN1,0.44059011635153306
5,RNA -> Niche,KRT17,TM4SF1,0.2954201314416113
5,RNA -> Niche,KRT17,TNC,0.26934374805728306
5,RNA -> Niche,MYL9,ACTG2,0.2868171609585085
5,RNA -> Niche,MYL9,APOD,0.9229103376757585
5,RNA -> Niche,MYL9,DTNA,0.315461348630451
5,RNA -> Niche,MYL9,ELOVL2,0.6626864362848943
5,RNA -> Niche,MYL9,FSIP1,0.40605620520905594
5,RNA -> Niche,MYL9,KRT14,1.0
5,RNA -> Niche,MYL9,KRT17,0.6664642285848946
5,RNA -> Niche,MYL9,MUCL1,0.4490243457741664
5,RNA -> Niche,MYL9,NEK10,0.46756118222129633
5,RNA -> Niche,MYL9,NIBAN3,0.4676906054956715
5,RNA -> Niche,MYL9,PEG10,0.3055459717754801
5,RNA -> Niche,MYL9,PIGR,0.5172205963775931
5,RNA -> Niche,MYL9,S100A2,0.24350235859761615
5,RNA -> Niche,MYL9,S100P,0.29786578287547416
5,RNA -> Niche,MYL9,SLC1A1,0.658034840565662
5,RNA -> Niche,MYL9,SLC30A8,0.834310322503345
5,RNA -> Niche,MYL9,STC2,0.378505707571386
5,RNA -> Niche,MYL9,TCN1,0.5563505206575401
5,RNA -> Niche,MYL9,TM4SF1,0.606207678242742
5,RNA -> Niche,MYL9,TNC,0.4459089662405076
5,RNA -> Niche,MYLK,ACTG2,0.28681308005160655
5,RNA -> Niche,MYLK,APOD,0.6984041190885525
5,RNA -> Niche,MYLK,DTNA,0.29367854845173985
5,RNA -> Niche,MYLK,ELOVL2,0.6027380914190025
5,RNA -> Niche,MYLK,FSIP1,0.4075284135614297
5,RNA -> Niche,MYLK,KRT14,1.0
5,RNA -> Niche,MYLK,KRT17,0.6970091668235726
5,RNA -> Niche,MYLK,MUCL1,0.47371532887949885
5,RNA -> Niche,MYLK,NEK10,0.4288030575391269
5,RNA -> Niche,MYLK,NIBAN3,0.36951869349543925
5,RNA -> Niche,MYLK,PEG10,0.28231170349326723
5,RNA -> Niche,MYLK,PIGR,0.5535952601581815
5,RNA -> Niche,MYLK,S100A2,0.22175480459862698
5,RNA -> Niche,MYLK,S100P,0.27001672447413827
5,RNA -> Niche,MYLK,SLC1A1,0.47782225745892776
5,RNA -> Niche,MYLK,SLC30A8,0.6689481655514137
5,RNA -> Niche,MYLK,STC2,0.4092245027196335
5,RNA -> Niche,MYLK,TCN1,0.48642150125113864
5,RNA -> Niche,MYLK,TM4SF1,0.42184605499984706
5,RNA -> Niche,MYLK,TNC,0.3430750710695829
5,RNA -> Niche,S100P,ACTG2,0.36386835084779573
5,RNA -> Niche,S100P,APOD,0.49814052381051815
5,RNA -> Niche,S100P,DTNA,0.36297909293450564
5,RNA -> Niche,S100P,ELOVL2,0.5703319960568975
5,RNA -> Niche,S100P,FSIP1,0.46982977508425117
5,RNA -> Niche,S100P,KRT14,0.844422240587709
5,RNA -> Niche,S100P,KRT17,0.4306472869262979
5,RNA -> Niche,S100P,MUCL1,0.9150918350981334
5,RNA -> Niche,S100P,NEK10,0.36550450364481085
5,RNA -> Niche,S100P,NIBAN3,0.27541188427216545
5,RNA -> Niche,S100P,PEG10,0.3500859051131784
5,RNA -> Niche,S100P,PIGR,0.7076350520541129
5,RNA -> Niche,S100P,S100A2,0.1374107404099376
5,RNA -> Niche,S100P,S100P,0.8099555336426411
5,RNA -> Niche,S100P,SLC1A1,0.45098606727299956
5,RNA -> Niche,S100P,SLC30A8,0.5983627596527876
5,RNA -> Niche,S100P,STC2,0.2784778920393978
5,RNA -> Niche,S100P,TCN1,0.4136190628662306
5,RNA -> Niche,S100P,TM4SF1,0.30510752545351366
5,RNA -> Niche,S100P,TNC,0.2719571787157766
5,RNA -> Niche,SLC30A8,ACTG2,0.35097562346159966
5,RNA -> Niche,SLC30A8,APOD,0.6570991037905792
5,RNA -> Niche,SLC30A8,DTNA,0.35297416020415984
5,RNA -> Niche,SLC30A8,ELOVL2,0.5299821887567296
5,RNA -> Niche,SLC30A8,FSIP1,0.37363303820319266
5,RNA -> Niche,SLC30A8,KRT14,1.0
5,RNA -> Niche,SLC30A8,KRT17,0.5006955402607748
5,RNA -> Niche,SLC30A8,MUCL1,0.48506218234189824
5,RNA -> Niche,SLC30A8,NEK10,0.3478812225070291
5,RNA -> Niche,SLC30A8,NIBAN3,0.3471049244212568
5,RNA -> Niche,SLC30A8,PEG10,0.40462193811163616
5,RNA -> Niche,SLC30A8,PIGR,0.729592556284699
5,RNA -> Niche,SLC30A8,S100A2,0.14214808119860228
5,RNA -> Niche,SLC30A8,S100P,0.4627377439276481
5,RNA -> Niche,SLC30A8,SLC1A1,0.6169420580892018
5,RNA -> Niche,SLC30A8,SLC30A8,0.9363063174513382
5,RNA -> Niche,SLC30A8,STC2,0.33603505451652316
5,RNA -> Niche,SLC30A8,TCN1,0.5036961133697477
5,RNA -> Niche,SLC30A8,TM4SF1,0.4195736558703762
5,RNA -> Niche,SLC30A8,TNC,0.32313109862379885
5,RNA -> Niche,SPP1,ACTG2,0.40730080501800775
5,RNA -> Niche,SPP1,APOD,0.5438610294596805
5,RNA -> Niche,SPP1,DTNA,0.408260014972442
5,RNA -> Niche,SPP1,ELOVL2,0.5322759235662905
5,RNA -> Niche,SPP1,FSIP1,0.5420861164603455
5,RNA -> Niche,SPP1,KRT14,0.7643378659564918
5,RNA -> Niche,SPP1,KRT17,0.39570908541354405
5,RNA -> Niche,SPP1,MUCL1,1.0
5,RNA -> Niche,SPP1,NEK10,0.47046285930538473
5,RNA -> Niche,SPP1,NIBAN3,0.3278358879634289
5,RNA -> Niche,SPP1,PEG10,0.45270355648214106
5,RNA -> Niche,SPP1,PIGR,0.5681086289937524
5,RNA -> Niche,SPP1,S100A2,0.15101867634015642
5,RNA -> Niche,SPP1,S100P,0.6490161507367112
5,RNA -> Niche,SPP1,SLC1A1,0.4316938073486793
5,RNA -> Niche,SPP1,SLC30A8,0.5076533199211181
5,RNA -> Niche,SPP1,STC2,0.33436595263402114
5,RNA -> Niche,SPP1,TCN1,0.47323299677388153
5,RNA -> Niche,SPP1,TM4SF1,0.3394255746487695
5,RNA -> Niche,SPP1,TNC,0.2794678988131624
5,RNA -> Niche,TCN1,ACTG2,0.19820490201520752
5,RNA -> Niche,TCN1,APOD,0.43309566882909917
5,RNA -> Niche,TCN1,DTNA,0.3913037354446956
5,RNA -> Niche,TCN1,ELOVL2,0.26521079077261717
5,RNA -> Niche,TCN1,FSIP1,0.3020339042645254
5,RNA -> Niche,TCN1,KRT14,0.6396357599987527
5,RNA -> Niche,TCN1,KRT17,0.28159285177355015
5,RNA -> Niche,TCN1,MUCL1,0.26689188703077243
5,RNA -> Niche,TCN1,NEK10,0.21305400294137303
5,RNA -> Niche,TCN1,NIBAN3,0.3131173270089117
5,RNA -> Niche,TCN1,PEG10,0.16312457480719222
5,RNA -> Niche,TCN1,PIGR,0.27380865858761005
5,RNA -> Niche,TCN1,S100A2,0.12484386270012798
5,RNA -> Niche,TCN1,S100P,0.20643595728782138
5,RNA -> Niche,TCN1,SLC1A1,0.3571372350107228
5,RNA -> Niche,TCN1,SLC30A8,0.3126004996121433
5,RNA -> Niche,TCN1,STC2,0.15291229984219695
5,RNA -> Niche,TCN1,TCN1,1.0
5,RNA -> Niche,TCN1,TM4SF1,0.26576607835509314
5,RNA -> Niche,TCN1,TNC,0.2623419446154983
5,RNA -> Niche,TM4SF1,ACTG2,0.21209309025824225
5,RNA -> Niche,TM4SF1,APOD,0.7073304466928222
5,RNA -> Niche,TM4SF1,DTNA,0.2614495932921647
5,RNA -> Niche,TM4SF1,ELOVL2,0.6737490339065513
5,RNA -> Niche,TM4SF1,FSIP1,0.3165633882849487
5,RNA -> Niche,TM4SF1,KRT14,0.7691083043649481
5,RNA -> Niche,TM4SF1,KRT17,0.3896632068479636
5,RNA -> Niche,TM4SF1,MUCL1,0.4209981806588634
5,RNA -> Niche,TM4SF1,NEK10,0.37335624511073884
5,RNA -> Niche,TM4SF1,NIBAN3,0.3671170779261494
5,RNA -> Niche,TM4SF1,PEG10,0.5036374623820838
5,RNA -> Niche,TM4SF1,PIGR,0.5871411148112707
5,RNA -> Niche,TM4SF1,S100A2,0.12019759499042898
5,RNA -> Niche,TM4SF1,S100P,0.263208134268658
5,RNA -> Niche,TM4SF1,SLC1A1,0.6120843764235575
5,RNA -> Niche,TM4SF1,SLC30A8,0.4311909895120169
5,RNA -> Niche,TM4SF1,STC2,0.44823042152672965
5,RNA -> Niche,TM4SF1,TCN1,0.44608527872932185
5,RNA -> Niche,TM4SF1,TM4SF1,0.5838287926817531
5,RNA -> Niche,TM4SF1,TNC,0.2359329264105888
5,RNA -> Niche,TNC,ACTG2,0.3166710368984229
5,RNA -> Niche,TNC,APOD,0.741665782548497
5,RNA -> Niche,TNC,DTNA,0.2972687748447245
5,RNA -> Niche,TNC,ELOVL2,0.7494199470331331
5,RNA -> Niche,TNC,FSIP1,0.37266307554265715
5,RNA -> Niche,TNC,KRT14,1.0
5,RNA -> Niche,TNC,KRT17,0.7912016441514452
5,RNA -> Niche,TNC,MUCL1,0.3242789101734803
5,RNA -> Niche,TNC,NEK10,0.3577754931904377
5,RNA -> Niche,TNC,NIBAN3,0.4650311120688653
5,RNA -> Niche,TNC,PEG10,0.21266907002272548
5,RNA -> Niche,TNC,PIGR,0.45744539013703606
5,RNA -> Niche,TNC,S100A2,0.24237133980636819
5,RNA -> Niche,TNC,S100P,0.2619656453092987
5,RNA -> Niche,TNC,SLC1A1,0.6176162541164495
5,RNA -> Niche,TNC,SLC30A8,0.8467062955868069
5,RNA -> Niche,TNC,STC2,0.3616915244128594
5,RNA -> Niche,TNC,TCN1,0.5827869532922542
5,RNA -> Niche,TNC,TM4SF1,0.43166195386264045
5,RNA -> Niche,TNC,TNC,0.6122560012406367
5,RNA -> Niche,TPM2,ACTG2,0.2632892274788233
5,RNA -> Niche,TPM2,APOD,0.8425789989528014
5,RNA -> Niche,TPM2,DTNA,0.25138058325795337
5,RNA -> Niche,TPM2,ELOVL2,0.61209668152673
5,RNA -> Niche,TPM2,FSIP1,0.3462625478476891
5,RNA -> Niche,TPM2,KRT14,1.0
5,RNA -> Niche,TPM2,KRT17,0.5656043654647284
5,RNA -> Niche,TPM2,MUCL1,0.4583047374807526
5,RNA -> Niche,TPM2,NEK10,0.3599870894873579
5,RNA -> Niche,TPM2,NIBAN3,0.6251931737903275
5,RNA -> Niche,TPM2,PEG10,0.24911141174963886
5,RNA -> Niche,TPM2,PIGR,0.5149846565870301
5,RNA -> Niche,TPM2,S100A2,0.15698711682077737
5,RNA -> Niche,TPM2,S100P,0.2365160584853233
5,RNA -> Niche,TPM2,SLC1A1,0.5746629409919445
5,RNA -> Niche,TPM2,SLC30A8,0.5765419132954352
5,RNA -> Niche,TPM2,STC2,0.3608527325063564
5,RNA -> Niche,TPM2,TCN1,0.5211394904232586
5,RNA -> Niche,TPM2,TM4SF1,0.4913024179121725
5,RNA -> Niche,TPM2,TNC,0.41861174777011073
5,RNA -> Niche,ZNF385B,ACTG2,0.2072600296825529
5,RNA -> Niche,ZNF385B,APOD,0.3296408594838672
5,RNA -> Niche,ZNF385B,DTNA,0.1739555208205321
5,RNA -> Niche,ZNF385B,ELOVL2,0.6489564746327092
5,RNA -> Niche,ZNF385B,FSIP1,0.40947156002771307
5,RNA -> Niche,ZNF385B,KRT14,0.5000924570101063
5,RNA -> Niche,ZNF385B,KRT17,0.4293635956911404
5,RNA -> Niche,ZNF385B,MUCL1,0.462642524985979
5,RNA -> Niche,ZNF385B,NEK10,0.2350276690767514
5,RNA -> Niche,ZNF385B,NIBAN3,0.3315011501964553
5,RNA -> Niche,ZNF385B,PEG10,0.5136072510277222
5,RNA -> Niche,ZNF385B,PIGR,0.25361699858724535
5,RNA -> Niche,ZNF385B,S100A2,0.08238742882778545
5,RNA -> Niche,ZNF385B,S100P,0.30032043198416936
5,RNA -> Niche,ZNF385B,SLC1A1,0.43048530317741046
5,RNA -> Niche,ZNF385B,SLC30A8,0.6144047830836874
5,RNA -> Niche,ZNF385B,STC2,0.2368760282942264
5,RNA -> Niche,ZNF385B,TCN1,0.23971157319400271
5,RNA -> Niche,ZNF385B,TM4SF1,0.25693709660331016
5,RNA -> Niche,ZNF385B,TNC,0.3496372484640996
6,RNA -> Niche,C11orf96,AGR3,0.75047133789908
6,RNA -> Niche,C11orf96,BMPR1B,0.6954926168383367
6,RNA -> Niche,C11orf96,CLU,0.2818532999034264
6,RNA -> Niche,C11orf96,COMP,0.5101140474438615
6,RNA -> Niche,C11orf96,CPB1,0.47408361936157045
6,RNA -> Niche,C11orf96,CXCL11,0.31288971023794143
6,RNA -> Niche,C11orf96,DHRS2,0.8315751665215566
6,RNA -> Niche,C11orf96,FSIP1,0.6302805886442872
6,RNA -> Niche,C11orf96,GFRA1,0.4227434326164159
6,RNA -> Niche,C11orf96,IGHA1,0.4316544445476726
6,RNA -> Niche,C11orf96,INHBA,0.3150516834638277
6,RNA -> Niche,C11orf96,ITPRID2,0.5260252832821883
6,RNA -> Niche,C11orf96,KRT7,0.3208591796851405
6,RNA -> Niche,C11orf96,LTF,0.6067814620150176
6,RNA -> Niche,C11orf96,MTBP,0.3344822357598932
6,RNA -> Niche,C11orf96,MZB1,0.4097378562896668
6,RNA -> Niche,C11orf96,PEG10,0.48949326605561827
6,RNA -> Niche,C11orf96,SFRP4,0.3376346018658286
6,RNA -> Niche,C11orf96,SYNPO2,0.31655698702949747
6,RNA -> Niche,C11orf96,WFDC2,0.5796777373745648
6,RNA -> Niche,CA2,AGR3,0.5622248510715573
6,RNA -> Niche,CA2,BMPR1B,0.5459727167060633
6,RNA -> Niche,CA2,CLU,0.18150239648644764
6,RNA -> Niche,CA2,COMP,0.1402589809030989
6,RNA -> Niche,CA2,CPB1,0.36460395184293926
6,RNA -> Niche,CA2,CXCL11,0.20706826309576065
6,RNA -> Niche,CA2,DHRS2,0.5686917819499016
6,RNA -> Niche,CA2,FSIP1,0.3405121599072958
6,RNA -> Niche,CA2,GFRA1,0.28935980960293123
6,RNA -> Niche,CA2,IGHA1,0.20269183139266608
6,RNA -> Niche,CA2,INHBA,0.21280719911894624
6,RNA -> Niche,CA2,ITPRID2,0.37869581278586883
6,RNA -> Niche,CA2,KRT7,0.23982467294053136
6,RNA -> Niche,CA2,LTF,0.3216517238209267
6,RNA -> Niche,CA2,MTBP,0.1745574493762306
6,RNA -> Niche,CA2,MZB1,0.29280393963710694
6,RNA -> Niche,CA2,PEG10,0.2339746735846955
6,RNA -> Niche,CA2,SFRP4,0.2617134323395841
6,RNA -> Niche,CA2,SYNPO2,0.20614345595286498
6,RNA -> Niche,CA2,WFDC2,0.4059121585077888
6,RNA -> Niche,COL11A1,AGR3,0.21127137238328694
6,RNA -> Niche,COL11A1,BMPR1B,0.5877353514474034
6,RNA -> Niche,COL11A1,CLU,0.4791331546309559
6,RNA -> Niche,COL11A1,COMP,0.42586895165024424
6,RNA -> Niche,COL11A1,CPB1,0.33718196001353123
6,RNA -> Niche,COL11A1,CXCL11,0.22397841544452723
6,RNA -> Niche,COL11A1,DHRS2,0.4072978531073606
6,RNA -> Niche,COL11A1,FSIP1,1.0
6,RNA -> Niche,COL11A1,GFRA1,0.29393086924075484
6,RNA -> Niche,COL11A1,IGHA1,0.7192028595766735
6,RNA -> Niche,COL11A1,INHBA,0.808089886753304
6,RNA -> Niche,COL11A1,ITPRID2,0.2306351575728294
6,RNA -> Niche,COL11A1,KRT7,0.31795576459717495
6,RNA -> Niche,COL11A1,LTF,0.35962124422639624
6,RNA -> Niche,COL11A1,MTBP,0.4153074930296877
6,RNA -> Niche,COL11A1,MZB1,0.5652884254704929
6,RNA -> Niche,COL11A1,PEG10,0.30985188065913444
6,RNA -> Niche,COL11A1,SFRP4,0.5734300939260086
6,RNA -> Niche,COL11A1,SYNPO2,0.24025369252614745
6,RNA -> Niche,COL11A1,WFDC2,0.2678684037723163
6,RNA -> Niche,COL5A1,AGR3,0.437358063253361
6,RNA -> Niche,COL5A1,BMPR1B,0.8149453624570644
6,RNA -> Niche,COL5A1,CLU,0.34476554208447185
6,RNA -> Niche,COL5A1,COMP,0.6051413966193515
6,RNA -> Niche,COL5A1,CPB1,0.6084785217991022
6,RNA -> Niche,COL5A1,CXCL11,0.21891502936750293
6,RNA -> Niche,COL5A1,DHRS2,0.851486582485746
6,RNA -> Niche,COL5A1,FSIP1,0.7312234862996507
6,RNA -> Niche,COL5A1,GFRA1,0.33610005530944387
6,RNA -> Niche,COL5A1,IGHA1,0.5894274542350906
6,RNA -> Niche,COL5A1,INHBA,0.4748603792655828
6,RNA -> Niche,COL5A1,ITPRID2,0.35786397004023435
6,RNA -> Niche,COL5A1,KRT7,0.30288065699748745
6,RNA -> Niche,COL5A1,LTF,0.42496539038007985
6,RNA -> Niche,COL5A1,MTBP,0.2603999253094103
6,RNA -> Niche,COL5A1,MZB1,0.508847309755909
6,RNA -> Niche,COL5A1,PEG10,0.5076786994221455
6,RNA -> Niche,COL5A1,SFRP4,0.2928992294909592
6,RNA -> Niche,COL5A1,SYNPO2,0.2461248068621894
6,RNA -> Niche,COL5A1,WFDC2,0.5635516214149708
6,RNA -> Niche,COMP,AGR3,0.38512653422044796
6,RNA -> Niche,COMP,BMPR1B,0.6752698021194551
6,RNA -> Niche,COMP,CLU,0.31858169220224725
6,RNA -> Niche,COMP,COMP,0.9517150781544934
6,RNA -> Niche,COMP,CPB1,0.4699750014776451
6,RNA -> Niche,COMP,CXCL11,0.2749747149302527
6,RNA -> Niche,COMP,DHRS2,0.5419139698019801
6,RNA -> Niche,COMP,FSIP1,0.7775316079354991
6,RNA -> Niche,COMP,GFRA1,0.39701535859630366
6,RNA -> Niche,COMP,IGHA1,0.6233556367534924
6,RNA -> Niche,COMP,INHBA,0.5579502466471129
6,RNA -> Niche,COMP,ITPRID2,0.19931644775087887
6,RNA -> Niche,COMP,KRT7,0.26392486188091324
6,RNA -> Niche,COMP,LTF,0.38584470953754213
6,RNA -> Niche,COMP,MTBP,0.27330579209473777
6,RNA -> Niche,COMP,MZB1,0.3730862279278211
6,RNA -> Niche,COMP,PEG10,0.5254386515659095
6,RNA -> Niche,COMP,SFRP4,0.3890173156677996
6,RNA -> Niche,COMP,SYNPO2,0.21579228520780555
6,RNA -> Niche,COMP,WFDC2,0.43198029330867305
6,RNA -> Niche,HTR2B,AGR3,0.5562092171576346
