Cluster,Direction,Target,Source,Value
8,RNA -> Niche,Rnd3,Sst,0.285624261
8,RNA -> Niche,Rnd3,Tagln3,0.289856345
8,RNA -> Niche,Rnd3,Thsd7a,0.287905828
8,RNA -> Niche,Rnd3,Vcan,0.314965787
8,RNA -> Niche,Rpl17-ps8,Aff3,0.202095368
8,RNA -> Niche,Rpl17-ps8,Casz1,0.154461999
8,RNA -> Niche,Rpl17-ps8,Chl1,0.220118622
8,RNA -> Niche,Rpl17-ps8,Col11a1,0.137186873
8,RNA -> Niche,Rpl17-ps8,Cplx2,0.057237357
8,RNA -> Niche,Rpl17-ps8,Gfra1,0.352685313
8,RNA -> Niche,Rpl17-ps8,Gm11223,0.24174676
8,RNA -> Niche,Rpl17-ps8,Map2,0.177722828
8,RNA -> Niche,Rpl17-ps8,Mapt,0.232515552
8,RNA -> Niche,Rpl17-ps8,Napb,0.075465686
8,RNA -> Niche,Rpl17-ps8,Nefl,0.409559512
8,RNA -> Niche,Rpl17-ps8,Nefm,0.237763642
8,RNA -> Niche,Rpl17-ps8,Pcm1,0.302913484
8,RNA -> Niche,Rpl17-ps8,Phgdh,0.31726758
8,RNA -> Niche,Rpl17-ps8,Rnd3,0.342274595
8,RNA -> Niche,Rpl17-ps8,Snhg11,0.183118918
8,RNA -> Niche,Rpl17-ps8,Sst,0.052144089
8,RNA -> Niche,Rpl17-ps8,Tagln3,0.393822745
8,RNA -> Niche,Rpl17-ps8,Thsd7a,0.203466405
8,RNA -> Niche,Rpl17-ps8,Vcan,0.501296367
8,RNA -> Niche,Rtn1,Aff3,0.283749127
8,RNA -> Niche,Rtn1,Casz1,0.264588355
8,RNA -> Niche,Rtn1,Chl1,0.425134618
8,RNA -> Niche,Rtn1,Col11a1,0.230198622
8,RNA -> Niche,Rtn1,Cplx2,0.057679772
8,RNA -> Niche,Rtn1,Gfra1,0.08947333
8,RNA -> Niche,Rtn1,Gm11223,0.385773803
8,RNA -> Niche,Rtn1,Map2,0.397145933
8,RNA -> Niche,Rtn1,Mapt,0.865919537
8,RNA -> Niche,Rtn1,Napb,0.314913796
8,RNA -> Niche,Rtn1,Nefl,0.321035957
8,RNA -> Niche,Rtn1,Nefm,1
8,RNA -> Niche,Rtn1,Pcm1,0.264616539
8,RNA -> Niche,Rtn1,Phgdh,0.247974582
8,RNA -> Niche,Rtn1,Rnd3,0.413337692
8,RNA -> Niche,Rtn1,Snhg11,0.546922353
8,RNA -> Niche,Rtn1,Sst,0.311124367
8,RNA -> Niche,Rtn1,Tagln3,0.449490723
8,RNA -> Niche,Rtn1,Thsd7a,0.44046372
8,RNA -> Niche,Rtn1,Vcan,0.390741772
8,RNA -> Niche,Sst,Aff3,0.38363803
8,RNA -> Niche,Sst,Casz1,0.15137554
8,RNA -> Niche,Sst,Chl1,0.246031295
8,RNA -> Niche,Sst,Col11a1,0.330380001
8,RNA -> Niche,Sst,Cplx2,0.056674348
8,RNA -> Niche,Sst,Gfra1,0.120837189
8,RNA -> Niche,Sst,Gm11223,0.58378708
8,RNA -> Niche,Sst,Map2,0.393166403
8,RNA -> Niche,Sst,Mapt,0.856579437
8,RNA -> Niche,Sst,Napb,0.383064803
8,RNA -> Niche,Sst,Nefl,0.431489655
8,RNA -> Niche,Sst,Nefm,1
8,RNA -> Niche,Sst,Pcm1,0.284629062
8,RNA -> Niche,Sst,Phgdh,0.350000693
8,RNA -> Niche,Sst,Rnd3,0.597347136
8,RNA -> Niche,Sst,Snhg11,0.748571144
8,RNA -> Niche,Sst,Sst,0.434155881
8,RNA -> Niche,Sst,Tagln3,0.230041867
8,RNA -> Niche,Sst,Thsd7a,0.67722192
8,RNA -> Niche,Sst,Vcan,0.593392655
8,RNA -> Niche,Tagln3,Aff3,0.27395241
8,RNA -> Niche,Tagln3,Casz1,0.254375469
8,RNA -> Niche,Tagln3,Chl1,0.516829585
8,RNA -> Niche,Tagln3,Col11a1,0.127894644
8,RNA -> Niche,Tagln3,Cplx2,0.043193088
8,RNA -> Niche,Tagln3,Gfra1,0.142596278
8,RNA -> Niche,Tagln3,Gm11223,0.174433739
8,RNA -> Niche,Tagln3,Map2,0.484519327
8,RNA -> Niche,Tagln3,Mapt,1
8,RNA -> Niche,Tagln3,Napb,0.233273969
8,RNA -> Niche,Tagln3,Nefl,0.266113708
8,RNA -> Niche,Tagln3,Nefm,0.98907678
8,RNA -> Niche,Tagln3,Pcm1,0.332670261
8,RNA -> Niche,Tagln3,Phgdh,0.202883023
8,RNA -> Niche,Tagln3,Rnd3,0.395734232
8,RNA -> Niche,Tagln3,Snhg11,0.472727038
8,RNA -> Niche,Tagln3,Sst,0.244156544
8,RNA -> Niche,Tagln3,Tagln3,0.478300916
8,RNA -> Niche,Tagln3,Thsd7a,0.331625959
8,RNA -> Niche,Tagln3,Vcan,0.30823138
8,RNA -> Niche,Tenm3,Aff3,0.248667944
8,RNA -> Niche,Tenm3,Casz1,0.21852595
8,RNA -> Niche,Tenm3,Chl1,0.408025847
8,RNA -> Niche,Tenm3,Col11a1,0.318417865
8,RNA -> Niche,Tenm3,Cplx2,0.092493327
8,RNA -> Niche,Tenm3,Gfra1,0.297038913
8,RNA -> Niche,Tenm3,Gm11223,0.494545572
8,RNA -> Niche,Tenm3,Map2,0.44578796
8,RNA -> Niche,Tenm3,Mapt,0.601567954
8,RNA -> Niche,Tenm3,Napb,0.233153026
8,RNA -> Niche,Tenm3,Nefl,0.332564589
8,RNA -> Niche,Tenm3,Nefm,0.50022224
8,RNA -> Niche,Tenm3,Pcm1,0.247870657
8,RNA -> Niche,Tenm3,Phgdh,0.198885868
8,RNA -> Niche,Tenm3,Rnd3,0.399099471
8,RNA -> Niche,Tenm3,Snhg11,0.427246137
8,RNA -> Niche,Tenm3,Sst,0.200978409
8,RNA -> Niche,Tenm3,Tagln3,0.527995287
8,RNA -> Niche,Tenm3,Thsd7a,0.357669269
8,RNA -> Niche,Tenm3,Vcan,0.603381274
8,RNA -> Niche,Veph1,Aff3,0.20704997
8,RNA -> Niche,Veph1,Casz1,0.139168414
8,RNA -> Niche,Veph1,Chl1,0.342853823
8,RNA -> Niche,Veph1,Col11a1,0.318559746
8,RNA -> Niche,Veph1,Cplx2,0.095954001
8,RNA -> Niche,Veph1,Gfra1,0.277437841
8,RNA -> Niche,Veph1,Gm11223,0.548041653
8,RNA -> Niche,Veph1,Map2,0.368910974
8,RNA -> Niche,Veph1,Mapt,0.688338477
8,RNA -> Niche,Veph1,Napb,0.301792246
8,RNA -> Niche,Veph1,Nefl,0.489134342
8,RNA -> Niche,Veph1,Nefm,0.426484483
8,RNA -> Niche,Veph1,Pcm1,0.362514261
8,RNA -> Niche,Veph1,Phgdh,0.245688317
8,RNA -> Niche,Veph1,Rnd3,0.503284282
8,RNA -> Niche,Veph1,Snhg11,0.428240256
8,RNA -> Niche,Veph1,Sst,0.209426987
8,RNA -> Niche,Veph1,Tagln3,0.251589374
8,RNA -> Niche,Veph1,Thsd7a,0.454236104
8,RNA -> Niche,Veph1,Vcan,0.443485981
8,RNA -> Niche,Zcchc12,Aff3,0.341807803
8,RNA -> Niche,Zcchc12,Casz1,0.193630779
8,RNA -> Niche,Zcchc12,Chl1,0.230767837
8,RNA -> Niche,Zcchc12,Col11a1,0.323298304
8,RNA -> Niche,Zcchc12,Cplx2,0.167116862
8,RNA -> Niche,Zcchc12,Gfra1,0.310009712
8,RNA -> Niche,Zcchc12,Gm11223,0.377304986
8,RNA -> Niche,Zcchc12,Map2,0.404266048
8,RNA -> Niche,Zcchc12,Mapt,0.704199718
8,RNA -> Niche,Zcchc12,Napb,0.14451195
8,RNA -> Niche,Zcchc12,Nefl,0.410805582
8,RNA -> Niche,Zcchc12,Nefm,0.599637232
8,RNA -> Niche,Zcchc12,Pcm1,0.536995968
8,RNA -> Niche,Zcchc12,Phgdh,0.290371243
8,RNA -> Niche,Zcchc12,Rnd3,0.487278269
8,RNA -> Niche,Zcchc12,Snhg11,0.503058425
8,RNA -> Niche,Zcchc12,Sst,0.286048436
8,RNA -> Niche,Zcchc12,Tagln3,0.313999264
8,RNA -> Niche,Zcchc12,Thsd7a,0.390772824
8,RNA -> Niche,Zcchc12,Vcan,0.606874008
9,RNA -> Niche,Cblb,Acvr2b,0.651269012
9,RNA -> Niche,Cblb,Anp32a,0.118017297
9,RNA -> Niche,Cblb,Arhgap1,0.313854078
9,RNA -> Niche,Cblb,Ccdc34,0.190675938
9,RNA -> Niche,Cblb,Cnpy1,0.369841078
9,RNA -> Niche,Cblb,Col4a2,0.332581351
9,RNA -> Niche,Cblb,Dclk1,0.322601079
9,RNA -> Niche,Cblb,Ehmt2,0.384673476
9,RNA -> Niche,Cblb,Fzd2,0.341508882
9,RNA -> Niche,Cblb,Gdi1,0.260070438
9,RNA -> Niche,Cblb,Ggnbp2,0.209333897
9,RNA -> Niche,Cblb,Gli3,0.339282262
9,RNA -> Niche,Cblb,Hbb-bt,0.247349341
9,RNA -> Niche,Cblb,Meis1,0.405428338
9,RNA -> Niche,Cblb,Prmt5,0.394818143
9,RNA -> Niche,Cblb,Rnps1,0.178287193
9,RNA -> Niche,Cblb,Rpl13-ps6,0.296556134
9,RNA -> Niche,Cblb,Rpl17-ps8,0.172850098
9,RNA -> Niche,Cblb,Tcf7l2,0.497069726
9,RNA -> Niche,Cblb,Tra2a,0.26248915
9,RNA -> Niche,Cd2bp2,Acvr2b,0.189288729
9,RNA -> Niche,Cd2bp2,Anp32a,0.11196831
9,RNA -> Niche,Cd2bp2,Arhgap1,0.172278643
9,RNA -> Niche,Cd2bp2,Ccdc34,0.152114725
9,RNA -> Niche,Cd2bp2,Cnpy1,0.627845346
9,RNA -> Niche,Cd2bp2,Col4a2,0.208271005
9,RNA -> Niche,Cd2bp2,Dclk1,0.551224272
9,RNA -> Niche,Cd2bp2,Ehmt2,0.566329735
9,RNA -> Niche,Cd2bp2,Fzd2,0.453968642
9,RNA -> Niche,Cd2bp2,Gdi1,0.245414876
9,RNA -> Niche,Cd2bp2,Ggnbp2,0.287131142
9,RNA -> Niche,Cd2bp2,Gli3,0.251981228
9,RNA -> Niche,Cd2bp2,Hbb-bt,0.444772102
9,RNA -> Niche,Cd2bp2,Meis1,0.405528629
9,RNA -> Niche,Cd2bp2,Prmt5,0.446414072
9,RNA -> Niche,Cd2bp2,Rnps1,0.137744556
9,RNA -> Niche,Cd2bp2,Rpl13-ps6,0.245905718
9,RNA -> Niche,Cd2bp2,Rpl17-ps8,0.228396457
9,RNA -> Niche,Cd2bp2,Tcf7l2,0.30031219
9,RNA -> Niche,Cd2bp2,Tra2a,0.156208406
9,RNA -> Niche,Cox17,Acvr2b,0.52713677
9,RNA -> Niche,Cox17,Anp32a,0.194648169
9,RNA -> Niche,Cox17,Arhgap1,0.300467919
9,RNA -> Niche,Cox17,Ccdc34,0.297495881
9,RNA -> Niche,Cox17,Cnpy1,0.34846031
9,RNA -> Niche,Cox17,Col4a2,0.539012054
9,RNA -> Niche,Cox17,Dclk1,0.392494789
9,RNA -> Niche,Cox17,Ehmt2,0.396160194
9,RNA -> Niche,Cox17,Fzd2,0.53422859
9,RNA -> Niche,Cox17,Gdi1,0.344544297
9,RNA -> Niche,Cox17,Ggnbp2,0.417617597
9,RNA -> Niche,Cox17,Gli3,0.442972334
9,RNA -> Niche,Cox17,Hbb-bt,0.313934144
9,RNA -> Niche,Cox17,Meis1,0.460908844
9,RNA -> Niche,Cox17,Prmt5,0.627260454
9,RNA -> Niche,Cox17,Rnps1,0.292212915
9,RNA -> Niche,Cox17,Rpl13-ps6,0.295070101
9,RNA -> Niche,Cox17,Rpl17-ps8,0.220682316
9,RNA -> Niche,Cox17,Tcf7l2,0.613507309
9,RNA -> Niche,Cox17,Tra2a,0.310732286
9,RNA -> Niche,Dab2,Acvr2b,0.389503315
9,RNA -> Niche,Dab2,Anp32a,0.339679869
9,RNA -> Niche,Dab2,Arhgap1,0.267813421
9,RNA -> Niche,Dab2,Ccdc34,0.257600075
9,RNA -> Niche,Dab2,Cnpy1,0.287111041
9,RNA -> Niche,Dab2,Col4a2,0.752463412
9,RNA -> Niche,Dab2,Dclk1,0.401478734
9,RNA -> Niche,Dab2,Ehmt2,0.228986293
9,RNA -> Niche,Dab2,Fzd2,0.285850131
9,RNA -> Niche,Dab2,Gdi1,0.480042064
9,RNA -> Niche,Dab2,Ggnbp2,0.248961364
9,RNA -> Niche,Dab2,Gli3,0.244662071
9,RNA -> Niche,Dab2,Hbb-bt,0.269145089
9,RNA -> Niche,Dab2,Meis1,0.735057568
9,RNA -> Niche,Dab2,Prmt5,0.444685063
9,RNA -> Niche,Dab2,Rnps1,0.196906977
9,RNA -> Niche,Dab2,Rpl13-ps6,0.22374207
9,RNA -> Niche,Dab2,Rpl17-ps8,0.228653945
9,RNA -> Niche,Dab2,Tcf7l2,0.556770753
9,RNA -> Niche,Dab2,Tra2a,0.190220649
9,RNA -> Niche,Dnajc3,Acvr2b,0.367634911
9,RNA -> Niche,Dnajc3,Anp32a,0.22818191
9,RNA -> Niche,Dnajc3,Arhgap1,0.244409605
9,RNA -> Niche,Dnajc3,Ccdc34,0.388342278
9,RNA -> Niche,Dnajc3,Cnpy1,0.255995368
9,RNA -> Niche,Dnajc3,Col4a2,0.362819197
9,RNA -> Niche,Dnajc3,Dclk1,0.39760951
9,RNA -> Niche,Dnajc3,Ehmt2,0.450961906
9,RNA -> Niche,Dnajc3,Fzd2,0.570610835
9,RNA -> Niche,Dnajc3,Gdi1,0.428612847
9,RNA -> Niche,Dnajc3,Ggnbp2,0.377295073
9,RNA -> Niche,Dnajc3,Gli3,0.734552328
9,RNA -> Niche,Dnajc3,Hbb-bt,0.222228623
9,RNA -> Niche,Dnajc3,Meis1,0.382687926
9,RNA -> Niche,Dnajc3,Prmt5,0.345634002
9,RNA -> Niche,Dnajc3,Rnps1,0.32220848
9,RNA -> Niche,Dnajc3,Rpl13-ps6,0.409524679
9,RNA -> Niche,Dnajc3,Rpl17-ps8,0.249607045
9,RNA -> Niche,Dnajc3,Tcf7l2,0.674993451
9,RNA -> Niche,Dnajc3,Tra2a,0.312639309
9,RNA -> Niche,Gdi1,Acvr2b,0.290389077
9,RNA -> Niche,Gdi1,Anp32a,0.246403278
9,RNA -> Niche,Gdi1,Arhgap1,0.16414463
9,RNA -> Niche,Gdi1,Ccdc34,0.536455952
9,RNA -> Niche,Gdi1,Cnpy1,0.468686512
9,RNA -> Niche,Gdi1,Col4a2,0.431028839
9,RNA -> Niche,Gdi1,Dclk1,0.337755586
9,RNA -> Niche,Gdi1,Ehmt2,0.191820945
9,RNA -> Niche,Gdi1,Fzd2,0.376622199
9,RNA -> Niche,Gdi1,Gdi1,0.864020186
9,RNA -> Niche,Gdi1,Ggnbp2,0.176451721
9,RNA -> Niche,Gdi1,Gli3,0.700730716
9,RNA -> Niche,Gdi1,Hbb-bt,0.255957833
9,RNA -> Niche,Gdi1,Meis1,0.429816706
9,RNA -> Niche,Gdi1,Prmt5,0.344170374
9,RNA -> Niche,Gdi1,Rnps1,0.411804836
9,RNA -> Niche,Gdi1,Rpl13-ps6,0.582424612
9,RNA -> Niche,Gdi1,Rpl17-ps8,0.193922579
9,RNA -> Niche,Gdi1,Tcf7l2,0.740725329
9,RNA -> Niche,Gdi1,Tra2a,0.335542035
9,RNA -> Niche,Ntrk3,Acvr2b,0.350385595
9,RNA -> Niche,Ntrk3,Anp32a,0.210631484
9,RNA -> Niche,Ntrk3,Arhgap1,0.268530024
9,RNA -> Niche,Ntrk3,Ccdc34,0.21747558
9,RNA -> Niche,Ntrk3,Cnpy1,0.497229675
9,RNA -> Niche,Ntrk3,Col4a2,0.263030478
9,RNA -> Niche,Ntrk3,Dclk1,0.527714163
9,RNA -> Niche,Ntrk3,Ehmt2,0.372558397
9,RNA -> Niche,Ntrk3,Fzd2,0.339142727
9,RNA -> Niche,Ntrk3,Gdi1,0.183652479
9,RNA -> Niche,Ntrk3,Ggnbp2,0.260567546
9,RNA -> Niche,Ntrk3,Gli3,0.351472894
9,RNA -> Niche,Ntrk3,Hbb-bt,0.273644493
9,RNA -> Niche,Ntrk3,Meis1,0.665622244
9,RNA -> Niche,Ntrk3,Prmt5,0.705602485
9,RNA -> Niche,Ntrk3,Rnps1,0.212976589
9,RNA -> Niche,Ntrk3,Rpl13-ps6,0.499536484
9,RNA -> Niche,Ntrk3,Rpl17-ps8,0.336044505
9,RNA -> Niche,Ntrk3,Tcf7l2,0.486367662
9,RNA -> Niche,Ntrk3,Tra2a,0.164874537
9,RNA -> Niche,Numa1,Acvr2b,0.513361817
9,RNA -> Niche,Numa1,Anp32a,0.154561266
9,RNA -> Niche,Numa1,Arhgap1,0.293601972
9,RNA -> Niche,Numa1,Ccdc34,0.201293265
9,RNA -> Niche,Numa1,Cnpy1,0.644935083
9,RNA -> Niche,Numa1,Col4a2,0.361046709
9,RNA -> Niche,Numa1,Dclk1,0.723447961
9,RNA -> Niche,Numa1,Ehmt2,0.274851054
9,RNA -> Niche,Numa1,Fzd2,0.261242346
9,RNA -> Niche,Numa1,Gdi1,0.350761654
9,RNA -> Niche,Numa1,Ggnbp2,0.178389178
9,RNA -> Niche,Numa1,Gli3,0.487712535
9,RNA -> Niche,Numa1,Hbb-bt,0.379727268
9,RNA -> Niche,Numa1,Meis1,0.664077144
9,RNA -> Niche,Numa1,Prmt5,0.32900356
9,RNA -> Niche,Numa1,Rnps1,0.178957675
9,RNA -> Niche,Numa1,Rpl13-ps6,0.546609084
9,RNA -> Niche,Numa1,Rpl17-ps8,0.196581128
9,RNA -> Niche,Numa1,Tcf7l2,0.284923633
9,RNA -> Niche,Numa1,Tra2a,0.403066424
9,RNA -> Niche,Pkdcc,Acvr2b,0.441693636
9,RNA -> Niche,Pkdcc,Anp32a,0.13218972
9,RNA -> Niche,Pkdcc,Arhgap1,0.369746982
9,RNA -> Niche,Pkdcc,Ccdc34,0.221078322
9,RNA -> Niche,Pkdcc,Cnpy1,0.169305999
9,RNA -> Niche,Pkdcc,Col4a2,0.237683667
9,RNA -> Niche,Pkdcc,Dclk1,0.369324835
9,RNA -> Niche,Pkdcc,Ehmt2,0.337927277
9,RNA -> Niche,Pkdcc,Fzd2,0.227352207
9,RNA -> Niche,Pkdcc,Gdi1,0.208056875
9,RNA -> Niche,Pkdcc,Ggnbp2,0.21129696
9,RNA -> Niche,Pkdcc,Gli3,0.503523344
9,RNA -> Niche,Pkdcc,Hbb-bt,0.287307592
9,RNA -> Niche,Pkdcc,Meis1,0.292121833
9,RNA -> Niche,Pkdcc,Prmt5,0.325454269
9,RNA -> Niche,Pkdcc,Rnps1,0.204457971
9,RNA -> Niche,Pkdcc,Rpl13-ps6,0.364157925
9,RNA -> Niche,Pkdcc,Rpl17-ps8,0.19571106
9,RNA -> Niche,Pkdcc,Tcf7l2,0.631732999
9,RNA -> Niche,Pkdcc,Tra2a,0.239743674
9,RNA -> Niche,Polr2j,Acvr2b,0.265556867
9,RNA -> Niche,Polr2j,Anp32a,0.119617026
9,RNA -> Niche,Polr2j,Arhgap1,0.180434085
9,RNA -> Niche,Polr2j,Ccdc34,0.225092192
9,RNA -> Niche,Polr2j,Cnpy1,0.719587631
9,RNA -> Niche,Polr2j,Col4a2,0.341713097
9,RNA -> Niche,Polr2j,Dclk1,0.845839666
9,RNA -> Niche,Polr2j,Ehmt2,0.527705093
9,RNA -> Niche,Polr2j,Fzd2,0.574162722
9,RNA -> Niche,Polr2j,Gdi1,0.212639211
9,RNA -> Niche,Polr2j,Ggnbp2,0.411993611
9,RNA -> Niche,Polr2j,Gli3,0.367662042
9,RNA -> Niche,Polr2j,Hbb-bt,0.450400245
9,RNA -> Niche,Polr2j,Meis1,0.707955925
9,RNA -> Niche,Polr2j,Prmt5,0.485099603
9,RNA -> Niche,Polr2j,Rnps1,0.157064051
9,RNA -> Niche,Polr2j,Rpl13-ps6,0.374721739
9,RNA -> Niche,Polr2j,Rpl17-ps8,0.318871391
9,RNA -> Niche,Polr2j,Tcf7l2,0.308613224
9,RNA -> Niche,Polr2j,Tra2a,0.196834862
9,RNA -> Niche,Rbmxl1,Acvr2b,0.39910376
9,RNA -> Niche,Rbmxl1,Anp32a,0.142663397
9,RNA -> Niche,Rbmxl1,Arhgap1,0.204458664
9,RNA -> Niche,Rbmxl1,Ccdc34,0.240304142
9,RNA -> Niche,Rbmxl1,Cnpy1,0.540981014
9,RNA -> Niche,Rbmxl1,Col4a2,0.527305906
9,RNA -> Niche,Rbmxl1,Dclk1,0.673278433
9,RNA -> Niche,Rbmxl1,Ehmt2,0.277053396
9,RNA -> Niche,Rbmxl1,Fzd2,0.337475009
9,RNA -> Niche,Rbmxl1,Gdi1,0.204034223
9,RNA -> Niche,Rbmxl1,Ggnbp2,0.287753974
9,RNA -> Niche,Rbmxl1,Gli3,0.476458848
9,RNA -> Niche,Rbmxl1,Hbb-bt,0.365408405
9,RNA -> Niche,Rbmxl1,Meis1,0.676381243
9,RNA -> Niche,Rbmxl1,Prmt5,0.38976
9,RNA -> Niche,Rbmxl1,Rnps1,0.193902176
9,RNA -> Niche,Rbmxl1,Rpl13-ps6,0.411500954
9,RNA -> Niche,Rbmxl1,Rpl17-ps8,0.279306408
9,RNA -> Niche,Rbmxl1,Tcf7l2,0.352201901
9,RNA -> Niche,Rbmxl1,Tra2a,0.205506256
9,RNA -> Niche,Rpl13-ps6,Acvr2b,0.535769549
9,RNA -> Niche,Rpl13-ps6,Anp32a,0.179181704
9,RNA -> Niche,Rpl13-ps6,Arhgap1,0.259836409
9,RNA -> Niche,Rpl13-ps6,Ccdc34,0.459528511
9,RNA -> Niche,Rpl13-ps6,Cnpy1,0.777497206
9,RNA -> Niche,Rpl13-ps6,Col4a2,0.407971603
9,RNA -> Niche,Rpl13-ps6,Dclk1,0.835500215
9,RNA -> Niche,Rpl13-ps6,Ehmt2,0.376473872
9,RNA -> Niche,Rpl13-ps6,Fzd2,0.408312587
9,RNA -> Niche,Rpl13-ps6,Gdi1,0.332081306
9,RNA -> Niche,Rpl13-ps6,Ggnbp2,0.287539258
9,RNA -> Niche,Rpl13-ps6,Gli3,0.911945454
9,RNA -> Niche,Rpl13-ps6,Hbb-bt,0.408088301
9,RNA -> Niche,Rpl13-ps6,Meis1,0.583084622
9,RNA -> Niche,Rpl13-ps6,Prmt5,0.526313848
9,RNA -> Niche,Rpl13-ps6,Rnps1,0.391452244
9,RNA -> Niche,Rpl13-ps6,Rpl13-ps6,0.908909996
9,RNA -> Niche,Rpl13-ps6,Rpl17-ps8,0.412917026
9,RNA -> Niche,Rpl13-ps6,Tcf7l2,0.89001082
9,RNA -> Niche,Rpl13-ps6,Tra2a,0.223067446
9,RNA -> Niche,Rufy3,Acvr2b,0.254334719
9,RNA -> Niche,Rufy3,Anp32a,0.122783127
9,RNA -> Niche,Rufy3,Arhgap1,0.190296101
9,RNA -> Niche,Rufy3,Ccdc34,0.361261713
9,RNA -> Niche,Rufy3,Cnpy1,0.195018548
9,RNA -> Niche,Rufy3,Col4a2,0.183909462
9,RNA -> Niche,Rufy3,Dclk1,0.199722808
9,RNA -> Niche,Rufy3,Ehmt2,0.280893006
9,RNA -> Niche,Rufy3,Fzd2,0.509576297
9,RNA -> Niche,Rufy3,Gdi1,0.379958183
9,RNA -> Niche,Rufy3,Ggnbp2,0.232800963
9,RNA -> Niche,Rufy3,Gli3,0.424269923
9,RNA -> Niche,Rufy3,Hbb-bt,0.170382605
9,RNA -> Niche,Rufy3,Meis1,0.397410445
9,RNA -> Niche,Rufy3,Prmt5,0.175708257
9,RNA -> Niche,Rufy3,Rnps1,0.322894756
9,RNA -> Niche,Rufy3,Rpl13-ps6,0.230878812
9,RNA -> Niche,Rufy3,Rpl17-ps8,0.143360008
9,RNA -> Niche,Rufy3,Tcf7l2,0.423113158
9,RNA -> Niche,Rufy3,Tra2a,0.222761706
9,RNA -> Niche,Tenm3,Acvr2b,0.509501108
9,RNA -> Niche,Tenm3,Anp32a,0.264791386
9,RNA -> Niche,Tenm3,Arhgap1,0.242066023
9,RNA -> Niche,Tenm3,Ccdc34,0.192497457
9,RNA -> Niche,Tenm3,Cnpy1,0.501613848
9,RNA -> Niche,Tenm3,Col4a2,0.754681772
9,RNA -> Niche,Tenm3,Dclk1,0.443459688
9,RNA -> Niche,Tenm3,Ehmt2,0.324935806
9,RNA -> Niche,Tenm3,Fzd2,0.310731765
9,RNA -> Niche,Tenm3,Gdi1,0.301942693
9,RNA -> Niche,Tenm3,Ggnbp2,0.397560916
9,RNA -> Niche,Tenm3,Gli3,0.306883106
9,RNA -> Niche,Tenm3,Hbb-bt,0.319670651
9,RNA -> Niche,Tenm3,Meis1,0.443454516
9,RNA -> Niche,Tenm3,Prmt5,0.439434937
9,RNA -> Niche,Tenm3,Rnps1,0.278940949
9,RNA -> Niche,Tenm3,Rpl13-ps6,0.354588906
9,RNA -> Niche,Tenm3,Rpl17-ps8,0.277364386
9,RNA -> Niche,Tenm3,Tcf7l2,0.570547968
9,RNA -> Niche,Tenm3,Tra2a,0.393497958
9,RNA -> Niche,Tes,Acvr2b,0.463184388
9,RNA -> Niche,Tes,Anp32a,0.349002512
9,RNA -> Niche,Tes,Arhgap1,0.655282494
9,RNA -> Niche,Tes,Ccdc34,0.191659327
9,RNA -> Niche,Tes,Cnpy1,0.381057301
9,RNA -> Niche,Tes,Col4a2,0.341832347
9,RNA -> Niche,Tes,Dclk1,0.360497805
9,RNA -> Niche,Tes,Ehmt2,0.383603161
9,RNA -> Niche,Tes,Fzd2,0.579799212
9,RNA -> Niche,Tes,Gdi1,0.318796604
9,RNA -> Niche,Tes,Ggnbp2,0.209011827
9,RNA -> Niche,Tes,Gli3,0.371546547
9,RNA -> Niche,Tes,Hbb-bt,0.623272673
9,RNA -> Niche,Tes,Meis1,0.674655643
9,RNA -> Niche,Tes,Prmt5,0.281230461
9,RNA -> Niche,Tes,Rnps1,0.201947008
9,RNA -> Niche,Tes,Rpl13-ps6,0.334854441
9,RNA -> Niche,Tes,Rpl17-ps8,0.315748031
9,RNA -> Niche,Tes,Tcf7l2,0.546427591
9,RNA -> Niche,Tes,Tra2a,0.437000742
9,RNA -> Niche,Tgfbi,Acvr2b,0.361079892
9,RNA -> Niche,Tgfbi,Anp32a,0.261333696
9,RNA -> Niche,Tgfbi,Arhgap1,0.498146495
9,RNA -> Niche,Tgfbi,Ccdc34,0.188439887
9,RNA -> Niche,Tgfbi,Cnpy1,0.376452862
9,RNA -> Niche,Tgfbi,Col4a2,0.344136476
9,RNA -> Niche,Tgfbi,Dclk1,0.339766302
9,RNA -> Niche,Tgfbi,Ehmt2,0.540049529
9,RNA -> Niche,Tgfbi,Fzd2,0.597302624
9,RNA -> Niche,Tgfbi,Gdi1,0.198960298
9,RNA -> Niche,Tgfbi,Ggnbp2,0.328296141
9,RNA -> Niche,Tgfbi,Gli3,0.35154083
9,RNA -> Niche,Tgfbi,Hbb-bt,0.430239387
9,RNA -> Niche,Tgfbi,Meis1,0.436905277
9,RNA -> Niche,Tgfbi,Prmt5,0.44104648
9,RNA -> Niche,Tgfbi,Rnps1,0.170823491
9,RNA -> Niche,Tgfbi,Rpl13-ps6,0.231669339
9,RNA -> Niche,Tgfbi,Rpl17-ps8,0.294892272
9,RNA -> Niche,Tgfbi,Tcf7l2,0.344551411
9,RNA -> Niche,Tgfbi,Tra2a,0.18239984
9,RNA -> Niche,Tmod2,Acvr2b,0.354178879
9,RNA -> Niche,Tmod2,Anp32a,0.267910278
9,RNA -> Niche,Tmod2,Arhgap1,0.250394611
9,RNA -> Niche,Tmod2,Ccdc34,0.499740016
9,RNA -> Niche,Tmod2,Cnpy1,0.69231836
9,RNA -> Niche,Tmod2,Col4a2,0.289972612
